label,message,tokens,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad","['make', 'squeez', 'ltgt', 'buck', 'dad']",0.009538096,0.13105021,0.18415771,0.018065836,0.018103821,0.018103825,0.018103825,0.018103825,0.018103825,0.018103825,0.018103825,0.018103825,0.24713086,0.24712285,0.018103803
ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,"['good', 'day', 'toopray', 'meremov', 'teeth', 'pain', 'maintain', 'stuff']",0.0036661841,0.004092911,0.0048032873,0.09099712,0.09376693,0.093767084,0.09376707,0.093767084,0.093767084,0.093767084,0.093767084,0.093767084,0.02626908,0.026268266,0.093766734
ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,"['babe', 'hope', 'ok', 'shit', 'night', 'sleep', 'fell', 'asleep', 'i\x92m', 'knacker', 'i\x92m', 'dread', 'work', 'tonight', 'thou', 'upto', 'tonight', 'x']",0.0037731382,0.0086996425,0.03785392,0.06410072,0.08903265,0.089031845,0.08903185,0.08903185,0.08903185,0.08903185,0.08903185,0.08903185,0.04214853,0.042136334,0.089031994
ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,"['friend', 'help', 'us', 'problem', 'give', 'stupid', 'suggest', 'land', 'us', 'anoth', 'problem', 'help', 'us', 'forgt', 'previou', 'problem']",0.0034281325,0.0033968578,0.0054349075,0.11066512,0.09504137,0.09504149,0.09504145,0.095041454,0.095041454,0.095041454,0.095041454,0.095041454,0.010850163,0.010850127,0.095043145
ham,I'm at work. Please call,"['im', 'work', 'pleas', 'call']",0.0046014762,0.0035501393,0.004479358,0.09474207,0.09541597,0.09541644,0.09541643,0.09541643,0.09541643,0.09541643,0.09541643,0.09541643,0.016939357,0.016939165,0.095417574
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,"['gentl', 'babi', 'soon', 'take', 'ltgt', 'inch', 'deep', 'insid', 'tight', 'pussi']",0.010031137,0.3760198,0.37468535,0.019869283,0.019911095,0.019911095,0.019911095,0.019911095,0.019911095,0.019911095,0.019911095,0.019911095,0.020097293,0.020097276,0.019911084
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,"['much', 'fight', 'good', 'nite']",0.11758992,0.008721007,0.007699822,0.06305432,0.06334093,0.063341044,0.063341044,0.063341044,0.063341044,0.063341044,0.063341044,0.063341044,0.11644049,0.116425306,0.06334099
ham,Ok.ok ok..then..whats ur todays plan,"['okok', 'okthenwhat', 'ur', 'today', 'plan']",0.0031928644,0.0040531615,0.0048742616,0.09435945,0.09335903,0.09335926,0.093359254,0.093359254,0.093359254,0.093359254,0.093359254,0.093359254,0.026643896,0.026643176,0.09335947
ham,Nt joking seriously i told,"['nt', 'joke', 'serious', 'told']",0.008700835,0.3079593,0.2764774,0.036138374,0.03782296,0.03782298,0.03782298,0.03782298,0.03782298,0.03782298,0.03782298,0.03782298,0.015159746,0.015159761,0.0378207
ham,Watching ajith film ah?,"['watch', 'ajith', 'film', 'ah']",0.0030374276,0.003952972,0.0053012525,0.08818682,0.09112504,0.09112517,0.091125175,0.091125175,0.091125175,0.091125175,0.091125175,0.091125175,0.039696164,0.039699472,0.0911247
ham,Ooooooh I forgot to tell u I can get on yoville on my phone,"['ooooooh', 'forgot', 'tell', 'u', 'get', 'yovil', 'phone']",0.0031632541,0.0038340057,0.004788663,0.09552182,0.09540997,0.095410734,0.09541075,0.09541075,0.09541075,0.09541075,0.09541075,0.09541075,0.016997704,0.016997503,0.09541179
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!","['done', 'hand', 'dont', 'know', 'mega', 'shop', 'asda', 'count', 'celebr', 'that', 'im']",0.0071049817,0.06772863,0.08120881,0.07497662,0.079047725,0.079046026,0.079046026,0.079046026,0.079046026,0.079046026,0.079046026,0.079046026,0.028781105,0.028780898,0.079049036
ham,I dont know exactly could you ask chechi.,"['dont', 'know', 'exactli', 'could', 'ask', 'chechi']",0.009922192,0.27879378,0.29378504,0.034224056,0.03456217,0.034562267,0.034562286,0.034562286,0.034562286,0.034562286,0.034562286,0.034562286,0.036107205,0.036107738,0.034561906
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.,"['dunno', 'lei', 'shd', 'b', 'drive', 'lor', 'co', 'go', 'sch', 'hr', 'oni']",0.2243529,0.013957906,0.0141239315,0.07259041,0.07120466,0.07120463,0.071204655,0.071204655,0.071204655,0.071204655,0.071204655,0.071204655,0.017066741,0.017066441,0.07120436
ham,As in i want custom officer discount oh.,"['want', 'custom', 'offic', 'discount', 'oh']",0.7705916,0.016836707,0.016272802,0.016433898,0.01646397,0.016463976,0.016463976,0.016463976,0.016463976,0.016463976,0.016463976,0.016463976,0.015844567,0.015844544,0.016463961
ham,That's necessarily respectful,"['that', 'necessarili', 'respect']",0.0029198201,0.003962487,0.0054138373,0.09142479,0.093371116,0.09336984,0.09336983,0.09336984,0.09336984,0.09336984,0.09336984,0.09336984,0.027974486,0.027973972,0.09337053
ham,Hi. Hope you had a good day. Have a better night.,"['hi', 'hope', 'good', 'day', 'better', 'night']",0.0047941194,0.0035606336,0.004364348,0.08471002,0.08546217,0.085461505,0.085461535,0.085461535,0.085461535,0.085461535,0.085461535,0.085461535,0.066710465,0.06670472,0.08546283
ham,And he's apparently bffs with carly quick now,"['he', 'appar', 'bff', 'carli', 'quick']",0.009151222,0.35873726,0.38891897,0.02028402,0.020326883,0.020326888,0.020326888,0.020326888,0.020326888,0.020326888,0.020326888,0.020326888,0.019983256,0.019983243,0.020326877
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...,"['hard', 'true', 'much', 'show', 'amp', 'express', 'love', 'someonethat', 'much', 'hurt', 'leav', 'get', 'seperated鈥┾〨ud', 'even']",0.005329697,0.0037003756,0.004481857,0.08721573,0.092563905,0.09256442,0.092564404,0.09256442,0.09256442,0.09256442,0.09256442,0.09256442,0.033098202,0.033094957,0.09256442
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,"['babe', 'think', 'got', 'ur', 'brolli', 'left', 'english', 'wil', 'bring', 'mrw', 'u', 'luv', 'franxx']",0.0037742504,0.0050199074,0.0070612165,0.06276758,0.068693645,0.06869337,0.06869348,0.06869348,0.06869348,0.06869348,0.06869348,0.06869348,0.15156838,0.15156789,0.068692975
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,"['hi', 'babe', 'thank', 'come', 'even', 'though', 'didnt', 'go', 'welli', 'want', 'bed', 'hope', 'see', 'soon', 'love', 'kiss', 'xxx']",0.0041878666,0.0035698463,0.004633232,0.089002855,0.09333537,0.093335666,0.093335696,0.093335696,0.093335696,0.093335696,0.093335696,0.093335696,0.029292278,0.029292643,0.093336135
ham,So gd got free ice cream... I oso wan...,"['gd', 'got', 'free', 'ice', 'cream', 'oso', 'wan']",0.7408526,0.01774796,0.017505752,0.018907709,0.018861145,0.018861145,0.018861145,0.018861145,0.018861145,0.018861145,0.018861145,0.018861145,0.017617881,0.017617857,0.018861135
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,"['pl', 'give', 'prometazin', 'syrup', 'ml', 'ltgt', 'min', 'later', 'feed']",0.0031205371,0.003935577,0.0046922048,0.09313033,0.09489005,0.09489023,0.0948902,0.0948902,0.0948902,0.0948902,0.0948902,0.0948902,0.02055473,0.020554412,0.09489076
ham,So how many days since then?,"['mani', 'day', 'sinc']",0.004045018,0.0038631198,0.0047201547,0.091648504,0.095384225,0.09538441,0.09538439,0.09538439,0.09538439,0.09538439,0.09538439,0.09538439,0.018631201,0.018630669,0.0953864
ham,Dear are you angry i was busy dear,"['dear', 'angri', 'busi', 'dear']",0.03203766,0.005136007,0.00478755,0.09496383,0.08562553,0.08562554,0.08562553,0.08562553,0.08562553,0.08562553,0.08562553,0.08562553,0.046224393,0.046220403,0.08562588
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,"['yup', 'msg', 'tat', 'yiju', 'tot', 'group', 'mate', 'co', 'meet', 'today', 'mah', 'im', 'askin', 'ü', 'leav', 'earlier', 'wat', 'mah', 'co', 'mayb', 'ü', 'haf', 'walk', 'v', 'far']",0.23694319,0.47325203,0.016916668,0.023455277,0.023717044,0.023717009,0.023717053,0.023717053,0.023717053,0.023717053,0.023717053,0.023717053,0.017989814,0.017989643,0.023716984
ham,... Are you in the pub?,['pub'],0.007187336,0.004249131,0.003841174,0.08580105,0.08726765,0.08726777,0.087267786,0.087267786,0.087267786,0.087267786,0.087267786,0.087267786,0.056750216,0.056760956,0.08726795
ham,There is a first time for everything :),"['first', 'time', 'everyth']",0.0045009837,0.0035069226,0.004422371,0.08881704,0.09565368,0.09565381,0.095653795,0.09565381,0.09565381,0.09565381,0.09565381,0.09565381,0.018934006,0.0189338,0.09565459
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?","['daddi', 'shu', 'shu', 'look', 'u', 'u', 'wan', 'tell', 'ure', 'singapor', 'wat']",0.5582257,0.018644437,0.018660918,0.022620125,0.023078986,0.02307892,0.02307892,0.02307892,0.02307892,0.02307892,0.02307892,0.02307892,0.087069266,0.08706923,0.023078887
ham,I ask if u meeting da ge tmr nite...,"['ask', 'u', 'meet', 'da', 'ge', 'tmr', 'nite']",0.54054755,0.018176317,0.018875647,0.037366513,0.037291504,0.03729152,0.03729152,0.03729152,0.03729152,0.03729152,0.03729152,0.03729152,0.024705175,0.024705023,0.03729152
ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,"['gr', 'handl', 'victoria', 'island', 'traffic', 'plu', 'when', 'album', 'due']",0.007936475,0.38470408,0.37169874,0.01893504,0.018915214,0.018915214,0.018915214,0.018915214,0.018915214,0.018915214,0.018915214,0.018915214,0.02324478,0.023244375,0.018914942
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,"['nite', 'nite', 'pocay', 'wocay', 'luv', 'u', 'n', 'e', 'thing', 'eva', 'promis', 'ring', 'u', 'morrowxxxx']",0.0028458294,0.0039036227,0.004673648,0.10011651,0.09425393,0.09425422,0.09425408,0.09425408,0.09425408,0.09425408,0.09425408,0.09425408,0.02008616,0.020085799,0.09425595
ham,East coast,"['east', 'coast']",0.0028175986,0.004193922,0.005420593,0.093213014,0.09351732,0.09351732,0.09351728,0.09351728,0.09351728,0.09351728,0.09351728,0.09351728,0.026350705,0.026350064,0.0935157
ham,You should get more chicken broth if you want ramen unless there's some I don't know about,"['get', 'chicken', 'broth', 'want', 'ramen', 'unless', 'there', 'dont', 'know']",0.0046356157,0.0063165184,0.01142166,0.064569786,0.070985734,0.07098573,0.07098624,0.07098624,0.07098624,0.07098624,0.07098624,0.07098624,0.13708423,0.13708225,0.07100101
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,"['slave', 'want', 'take', 'pictur', 'today', 'bright', 'light', 'cell', 'phone', 'bright', 'light']",0.53143674,0.27427974,0.018145662,0.01472373,0.014738067,0.014738067,0.014738067,0.014738067,0.014738067,0.014738067,0.014738067,0.014738067,0.014385756,0.014385777,0.0147380745
ham,Nope. I just forgot. Will show next week,"['nope', 'forgot', 'show', 'next', 'week']",0.0046013473,0.0042217267,0.006079701,0.07686344,0.073207386,0.073207654,0.07320766,0.07320768,0.07320768,0.07320768,0.07320768,0.07320768,0.12468252,0.12468211,0.0732082
ham,So how are you really. What are you up to. How's the masters. And so on.,"['realli', 'how', 'master']",0.003031601,0.0040896153,0.0051104496,0.09162437,0.09460853,0.094608694,0.09460869,0.09460869,0.09460869,0.09460869,0.09460869,0.09460869,0.022334132,0.022333583,0.09460688
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),"['im', 'bruce', 'amp', 'fowler', 'im', 'mom', 'car', 'cant', 'park', 'long', 'stori']",0.0033810383,0.0033358799,0.0051254677,0.094078265,0.09536941,0.095369175,0.09536916,0.09536916,0.09536916,0.09536916,0.09536916,0.09536916,0.017878605,0.01787835,0.0953689
ham,I dont know oh. Hopefully this month.,"['dont', 'know', 'oh', 'hope', 'month']",0.006057116,0.003635847,0.004290371,0.086099006,0.088101365,0.088101804,0.08810179,0.08810179,0.08810179,0.08810179,0.08810179,0.08810179,0.053504262,0.05349707,0.08810244
ham,"Hi elaine, is today's meeting confirmed?","['hi', 'elain', 'today', 'meet', 'confirm']",0.0043167784,0.0036431607,0.0034289863,0.10069282,0.09677699,0.096777454,0.09677748,0.09677748,0.09677748,0.09677748,0.09677748,0.09677748,0.00846066,0.008460633,0.096777596
ham,Ok k..sry i knw 2 siva..tats y i askd..,"['ok', 'ksri', 'knw', 'sivatat', 'askd']",0.003674371,0.004915164,0.004238947,0.11947418,0.09524139,0.09524006,0.09524006,0.09524005,0.09524005,0.09524005,0.09524005,0.09524005,0.0052709286,0.005270916,0.09523376
ham,"Sorry, I'll call later","['sorri', 'ill', 'call', 'later']",0.004380465,0.0035038774,0.0035204003,0.09316288,0.09495874,0.094958976,0.09495895,0.09495895,0.09495895,0.09495895,0.09495895,0.09495895,0.02040038,0.020400094,0.094960436
ham,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,"['u', 'horribl', 'gal', 'u', 'knew', 'dat', 'go', 'wif', 'yest', 'n', 'u', 'still', 'come', 'n', 'ask']",0.33760217,0.2512079,0.029250557,0.032351352,0.03348151,0.03348151,0.03348151,0.03348151,0.03348151,0.03348151,0.03348151,0.03348151,0.024127303,0.024127016,0.033481553
ham,Otherwise had part time job na-tuition..,"['otherwis', 'part', 'time', 'job', 'natuit']",0.0033575995,0.004753723,0.0077443058,0.080259666,0.08264803,0.08264822,0.082647145,0.082647145,0.082647145,0.082647145,0.082647145,0.082647145,0.0800283,0.08002945,0.0826479
ham,Oh yeah! And my diet just flew out the window,"['oh', 'yeah', 'diet', 'flew', 'window']",0.005498697,0.010599015,0.19557966,0.035695117,0.037105963,0.037105974,0.037105974,0.03710598,0.03710598,0.03710598,0.03710598,0.03710598,0.20933439,0.2093393,0.037105974
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,"['santa', 'call', 'would', 'littl', 'one', 'like', 'call', 'santa', 'xma', 'eve', 'call', 'book', 'time']",0.0058242306,0.0037699952,0.003461776,0.0954718,0.09451686,0.09451691,0.09451691,0.09451691,0.09451691,0.09451691,0.09451691,0.09451691,0.02040937,0.020409388,0.09451827
ham,You didnt complete your gist oh.,"['didnt', 'complet', 'gist', 'oh']",0.0036821943,0.003836391,0.004814228,0.09189561,0.09414042,0.094140604,0.09414063,0.09414063,0.09414063,0.09414063,0.09414063,0.09414063,0.024253294,0.024252813,0.094140686
ham,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can","['er', 'yeah', 'b', 'sorri', 'tell', 'pubcaf', 'sit', 'come', 'wen', 'u']",0.007378957,0.19323225,0.28151405,0.0400262,0.04884583,0.048845936,0.04884591,0.04884591,0.04884591,0.04884591,0.04884591,0.04884591,0.019117877,0.019117812,0.04884555
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around","['make', 'time', 'tonight', 'whenev', 'cool', 'text', 'whenev', 'your', 'around']",0.00711574,0.009017443,0.015595079,0.0432023,0.04547138,0.04547138,0.045471393,0.045471393,0.045471393,0.045471393,0.045471393,0.045471393,0.2579135,0.2579134,0.04547138
ham,If I was I wasn't paying attention,"['wasnt', 'pay', 'attent']",0.011674336,0.0060477285,0.005564,0.05959105,0.060981397,0.06097983,0.06097983,0.06097983,0.06097983,0.06097983,0.06097983,0.06097983,0.18415146,0.1841516,0.06097974
ham,Thanx a lot 4 ur help!,"['thanx', 'lot', 'ur', 'help']",0.0045231674,0.003499739,0.004400863,0.09325955,0.09381399,0.09381418,0.09381417,0.09381417,0.09381417,0.09381417,0.09381417,0.09381417,0.024994822,0.024994303,0.0938144
ham,You're gonna have to be way more specific than that,"['your', 'gonna', 'way', 'specif']",0.0029701658,0.003799159,0.00478595,0.09191843,0.09471496,0.094715066,0.09471508,0.09471507,0.09471507,0.09471507,0.09471507,0.09471507,0.022044152,0.022044903,0.09471678
ham,Jesus armand really is trying to tell everybody he can find,"['jesu', 'armand', 'realli', 'tri', 'tell', 'everybodi', 'find']",0.010796198,0.18034002,0.42301396,0.031412914,0.03263922,0.032639287,0.032639302,0.032639313,0.032639313,0.032639313,0.032639313,0.032639313,0.03033889,0.03034423,0.032639403
ham,I'm wif him now buying tix lar...,"['im', 'wif', 'buy', 'tix', 'lar']",0.003030635,0.0038523274,0.004677763,0.09110947,0.09541191,0.095411904,0.095411904,0.095411904,0.095411904,0.095411904,0.095411904,0.095411904,0.01931163,0.019310962,0.09541201
ham,Mode men or have you left.,"['mode', 'men', 'left']",0.03487962,0.4403007,0.3191357,0.017192012,0.017164063,0.017164063,0.017164063,0.017164063,0.017164063,0.017164063,0.017164063,0.017164063,0.017007703,0.017007679,0.017164063
ham,Am slow in using biola's fne,"['slow', 'use', 'biola', 'fne']",0.0032086705,0.004292653,0.0060058287,0.07745129,0.08031006,0.0803067,0.08030671,0.08030671,0.08030671,0.08030671,0.08030671,0.08030671,0.09314004,0.09313991,0.08030453
ham,What are youdoing later? Sar xxx,"['youdo', 'later', 'sar', 'xxx']",0.0028841682,0.003916723,0.004738221,0.09023723,0.0937742,0.093775004,0.093775004,0.093775,0.093775,0.093775,0.093775,0.093775,0.02712275,0.027127866,0.09377384
ham,Hey i've booked the 2 lessons on sun liao...,"['hey', 'ive', 'book', 'lesson', 'sun', 'liao']",0.0045590503,0.0036022912,0.0032889885,0.09456484,0.09490747,0.09490774,0.09490773,0.09490774,0.09490774,0.09490774,0.09490774,0.09490774,0.019908492,0.01990778,0.09490698
ham,Thank you. do you generally date the brothas?,"['thank', 'gener', 'date', 'brotha']",0.0029676398,0.0038927114,0.004860309,0.093050554,0.09386429,0.09386451,0.09386451,0.09386451,0.09386451,0.09386451,0.09386451,0.09386451,0.025224127,0.02522474,0.093864076
ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x","['way', 'make', 'sure', 'u', 'get', 'train', 'worc', 'foreg', 'street', 'shrub', 'hill', 'fun', 'night', 'x']",0.0048681675,0.006003344,0.0067630066,0.059880733,0.06433997,0.064337865,0.064337865,0.064337865,0.064337865,0.064337865,0.064337865,0.064337865,0.17172138,0.1717183,0.06433992
